code,num
C1072,612.3681818718455
C1128,1207.5139404814643
C1456,597.6957044408186
C1840,430.17739371593177
C1332,1098.1853307495503
C1563,1847.553703008801
C1794,953.2761966630891
C1640,379.90861856332435
C1377,272.0678076379446
C2072,252.35601409065032
C1472,422.5130809555384
C1006,182.49399213145296
C1083,315.00924946909413
C1311,327.6115502870906
C2676,222.15696524486387
C2318,209.1378219822659
C1603,533.4040074683272
C2523,354.11386784642053
C2177,127.50026672419783
C2411,518.5289337614923
C2033,193.0563917681775
C1604,342.8776246474695
C2535,433.8321689517084
C1040,439.219385774237
C2417,442.8020206541114
C1812,108.37242737047224
C2253,120.56178173470107
C1294,421.13905885945087
C1772,435.06728494507405
C2646,405.54090406887383
C1152,1002.1888062296985
C2423,225.90188383842303
C1844,478.35266100071254
C1318,277.41881251321917
C1729,139.69871293993646
C1602,356.59126793773174
C1239,496.1787176246378
C1721,465.5290188122761
C1902,719.0261807485208
C1855,314.4946233406222
C2600,415.04565239619916
C1071,367.7739779141647
C2295,316.57482572769123
C1621,484.48698660634545
C1852,1485.6691446566404
C2555,1127.2637576231261
C1297,429.28813064779195
C2323,445.2602792815567
C2215,315.6880013100267
C2112,339.98201157024897
C1830,648.3245362000406
C2602,270.5949489434754
C2608,1014.7421673100248
C1215,565.2520857623923
C2369,452.27091150616405
C1158,236.6357169057845
C1887,475.03940504529123
C1189,285.3220582008607
C1637,388.1015166688055
C1225,219.83957973065074
C2374,333.12704257618435
C2397,456.73342970051164
C1105,1043.182835264948
C1782,312.99809883885365
C1629,210.72521709400277
C1708,336.1026408110357
C2144,454.9143345167359
C1617,860.3310791167042
C1149,456.3636139401324
C1323,398.65888955589554
C1064,620.6528031228945
C1019,307.32069515910416
C2269,453.9386811243345
C1416,717.093778629147
C1250,996.7340828903461
C1741,347.42771474524426
C1016,581.2933700324638
C2436,670.3258310707673
C2039,1007.5841805131122
C1253,654.9961863811874
C2028,1214.4692941651786
C1166,301.69576553494414
C1135,229.7567098547025
C1216,274.88351261777046
C1593,256.57584074223104
C1826,223.72914594752967
C1827,311.61776922935877
C1564,345.3642944545445
C1495,971.5231374961102
C2653,770.853394713363
C1392,659.9178458338332
C2128,282.22230165585523
C1282,663.2410413894421
C1521,1162.0379871005737
C2076,1114.114528871041
C1060,519.0540808394278
C2473,1082.120506001397
C2557,685.7312410686421
C1835,1037.8367540881286
C2224,617.7066071721028
C2222,330.69199134029867
C2430,584.3489342685451
C2497,648.0452404789011
C1494,796.9739148935963
C1457,671.8186427854978
C1525,1103.1356936164411
C1712,658.7819749004643
C2267,1148.419218108496
C1623,247.1290200252903
C2131,426.5208834396588
C2691,1257.2205806204379
C1147,926.1973060007518
C1692,1189.327104542511
C1570,941.152474020879
C1474,194.96645902306327
C1633,241.05412157386732
C2113,519.498313241268
C2175,694.0494070157778
C2303,1278.8680917369068
C2547,446.0286896960541
C2292,979.8776951627682
C1496,558.0406246352084
C1289,363.34334291743613
C1849,629.002363798964
C1003,180.24033827427183
C2268,317.96823070059895
C2551,655.5407003857532
C2688,211.6359040305404
C1030,113.4757882531311
C2451,548.4455433329367
C1749,365.99398544580845
C1349,175.06719855060547
C2043,166.8491342011275
C1229,211.73364074909037
C2363,273.3649697275776
C1414,279.9484107731845
C2174,349.838864052814
C2091,202.82281346466795
C1841,138.85350580866572
C2404,146.57450469514913
C1683,184.55196450187546
C1038,186.93787379226748
C2456,248.6858635137802
C1266,373.3253567033812
C2152,151.02222358520925
C1267,243.14478153869595
C2189,190.28859875147577
C2675,0
C2335,0
C1327,0
