code,num
C1072,708.1490999693538
C1128,1483.9950364838332
C1456,579.6805203486883
C1840,535.5644331541121
C1332,1380.3046363370781
C1563,1616.9794445986454
C1794,1153.1138299221097
C1640,371.1715559155616
C1377,285.91966532479944
C2072,331.80986849790247
C1472,469.40684610107974
C1006,411.6001664966169
C1083,282.09049801168834
C1311,306.20283079007953
C2676,390.4887033062151
C2318,250.91684919766516
C1603,512.0644679685737
C2523,405.61921928656983
C2177,171.3158299803271
C2411,432.4848364629076
C2033,217.87615913855575
C1604,375.9674354750059
C2535,453.25208383775737
C1040,465.58443208846273
C2417,331.1429652750612
C1812,172.4635316798763
C2253,126.9147010079394
C1294,441.80411635831297
C1772,340.26682093117205
C2646,447.8442751221896
C1152,872.4020249539927
C2423,102.31621873189466
C1844,505.1752336280321
C1318,183.34023189252366
C1729,75.96573985082117
C1602,273.88391073419854
C1239,428.5669433823542
C1721,654.2792973344232
C1902,816.7579911201707
C1855,382.1599231110844
C2600,488.3037291906004
C1071,437.5257565513769
C2295,423.5495632894843
C1621,630.7202404847518
C1852,688.5620306040324
C2555,1159.9771323228038
C1297,507.31861432925615
C2323,590.9620688065157
C2215,472.00048870160833
C2112,283.0008941546797
C1830,780.6438278052915
C2602,338.2413626497807
C2608,979.8236536147622
C1215,553.8518710874016
C2369,620.5224401882243
C1158,292.97438329954645
C1887,559.2579609050624
C1189,316.8383008130939
C1637,421.6241964914173
C1225,68.10947938503959
C2374,436.53706418214864
C2397,611.8245535688226
C1105,872.3123768601909
C1782,445.0357938003125
C1629,176.2861206961562
C1708,248.4069246238329
C2144,526.6404273512717
C1617,882.4654736695677
C1149,472.14871171367275
C1323,405.6158711239667
C1064,837.0451280479598
C1019,317.0534013742365
C2269,617.3484663631074
C1416,595.0460121794677
C1250,818.3686242128101
C1741,348.8038400130649
C1016,620.2477223832136
C2436,486.59205223962834
C2039,1017.250389807583
C1253,925.7578053694723
C2028,984.3631265347233
C1166,361.59295011754455
C1135,241.76398001918784
C1216,314.2387696162111
C1593,186.36092683830492
C1826,253.39376477198184
C1827,411.53208007725743
C1564,266.9273270973696
C1495,1085.7030167083813
C2653,742.6685065485711
C1392,716.9169921478377
C2128,327.7116515212499
C1282,600.4643825465748
C1521,1183.6319062305345
C2076,1018.5844112175452
C1060,519.6171468860706
C2473,987.209898082006
C2557,673.852180794245
C1835,907.7078738979375
C2224,606.366885645921
C2222,421.29942086839213
C2430,818.3330995936241
C2497,710.9130407860498
C1494,957.2507001283702
C1457,561.160487927648
C1525,1123.0214350197848
C1712,727.1051930921493
C2267,899.716669011878
C1623,309.87308836738424
C2131,625.373350666759
C2691,1362.1012611296753
C1147,710.9437334052506
C1692,923.2578885470409
C1570,866.2347805299887
C1474,38.273697374264366
C1633,85.06135646450839
C2113,664.8976095328692
C2175,853.2913646222584
C2303,1443.5734190692249
C2547,531.2251058983177
C2292,1009.5361560274756
C1496,741.6555736332306
C1289,455.2797458209835
C1849,698.086939918849
C1003,256.75078922183536
C2268,549.238283832547
C2551,606.2124499915523
C2688,53.925538460345216
C1030,42.35268465002338
C2451,557.3406460060964
C1749,588.2812950617052
C1349,287.15469904873595
C2043,213.2545091286642
C1229,257.6033987283898
C2363,400.3181284677518
C1414,416.33755539528073
C2174,474.9311470744404
C2091,103.2378654862977
C1841,56.50072410986614
C2404,107.71014091612379
C1683,244.3456522330965
C1038,323.7693804575319
C2456,167.1299946636726
C1266,343.90973948640533
C2152,37.34056827750956
C1267,324.97388897427305
C2189,221.10905287348942
C2675,0
C2335,0
C1327,0
