code,num
C1072,715.336900951974
C1128,1190.873606564014
C1456,602.7598352361807
C1840,566.2061061542541
C1332,1256.0472782406996
C1563,1693.502030874959
C1794,971.7253648003111
C1640,296.4580272813133
C1377,339.059485376618
C2072,295.24728706942193
C1472,445.4418292779782
C1006,188.00730563129108
C1083,323.78032033841356
C1311,309.1486277510797
C2676,164.06622525274003
C2318,246.80106717022124
C1603,480.18199574525937
C2523,402.9911001539281
C2177,173.92775348250186
C2411,542.2227684261659
C2033,168.68577181698367
C1604,390.229980931569
C2535,463.69078082308806
C1040,532.9069562182003
C2417,331.37794628857324
C1812,141.99417253038033
C2253,116.03627010917893
C1294,444.00042573516635
C1772,404.6656372404068
C2646,461.58206237017936
C1152,833.9511468319852
C2423,125.46511597992372
C1844,468.88072789048914
C1318,234.59219237754755
C1729,91.13270265611254
C1602,261.603804778966
C1239,412.1149020764462
C1721,596.8452905272013
C1902,864.2028871674488
C1855,336.483368926079
C2600,511.48497544840376
C1071,421.6953644303515
C2295,392.94900328667336
C1621,528.7464322457275
C1852,687.4439232936925
C2555,1104.9729603126634
C1297,451.5493324020771
C2323,606.1748458080864
C2215,415.940939884877
C2112,330.2552102340171
C1830,785.8007994123437
C2602,292.57722258275044
C2608,956.6409813485034
C1215,673.8698653617392
C2369,591.5835029603691
C1158,306.84100427151134
C1887,410.46925121645427
C1189,242.26431201071182
C1637,336.5780356739111
C1225,89.65079854829052
C2374,450.64946352423243
C2397,569.2891207338372
C1105,856.812217626379
C1782,444.42519872629816
C1629,139.65561069658534
C1708,284.65308577337237
C2144,552.525121915016
C1617,996.6565071533254
C1149,572.9856084101541
C1323,431.5858242073596
C1064,790.3026538761735
C1019,302.21214558834015
C2269,631.8472302014521
C1416,688.4903081277929
C1250,808.8090133436326
C1741,376.7685560978204
C1016,646.2820837926333
C2436,581.878500339473
C2039,915.6786686844754
C1253,772.2776201532473
C2028,948.0797225606373
C1166,337.41257709411184
C1135,211.68507206903516
C1216,339.13943261301296
C1593,198.52822694850676
C1826,251.7585503695303
C1827,387.88807836411877
C1564,247.79950306531018
C1495,1137.0773825209967
C2653,785.0154255821604
C1392,536.2527945270284
C2128,287.5607123093154
C1282,639.9857403452403
C1521,1069.570860218123
C2076,966.857819357691
C1060,620.2427824473679
C2473,913.5908138384724
C2557,660.033021076924
C1835,906.9412695385329
C2224,561.2975501342078
C2222,437.57556166967237
C2430,825.6732537574462
C2497,484.9485703527902
C1494,952.3148851718779
C1457,564.4453407716203
C1525,1156.4367549668216
C1712,554.5245471065044
C2267,961.4515134355772
C1623,303.9794801918418
C2131,586.9876079955978
C2691,1376.7915432968919
C1147,782.1536584041786
C1692,940.2700926315434
C1570,891.0457536793188
C1474,79.48619526923399
C1633,152.23638960385094
C2113,528.2938698846061
C2175,858.6483818749239
C2303,1530.9140209097304
C2547,586.1207516770069
C2292,941.0004205859417
C1496,703.8870906179214
C1289,410.13800915451077
C1849,769.8213526369194
C1003,280.03942376397464
C2268,430.3844969491953
C2551,543.0937485045033
C2688,46.11617551797156
C1030,49.484928352588526
C2451,523.2396169770317
C1749,481.0693325759534
C1349,261.56881499767485
C2043,246.73488156709257
C1229,236.61141862207333
C2363,456.45638068757495
C1414,380.4118652013048
C2174,434.97904530681336
C2091,128.58653378791135
C1841,70.56836543461183
C2404,88.78463650056631
C1683,249.10720875201577
C1038,291.51320182708633
C2456,209.34624878521925
C1266,384.12210578122074
C2152,21.71114443698531
C1267,319.01261577398094
C2189,228.55393256519477
C2675,0
C2335,0
C1327,0
