code,num
C1072,861.9683704376096
C1128,861.9683704376096
C1456,861.9683704376096
C1840,861.9683704376098
C1332,861.9683704376096
C1563,861.9683704376095
C1794,861.9683704376097
C1640,861.9683704376098
C1377,854.501165655631
C2072,854.5011656556309
C1472,861.9683704376097
C1006,813.2542126529764
C1083,1644.4436640036342
C1311,854.5011656556309
C2676,833.4340901285756
C2318,735.4533115716365
C1603,1636.721308981067
C2523,854.5011656556309
C2177,753.5568938378212
C2411,861.9683704376097
C2033,835.106331672268
C1604,861.9683704376098
C2535,861.9683704376098
C1040,861.9683704376098
C2417,861.9683704376098
C1812,752.3937940667137
C2253,1044.6849939377382
C1294,861.9683704376098
C1772,861.9683704376098
C2646,861.9683704376098
C1152,861.9683704376098
C2423,1149.8843151801896
C1844,1636.7213089810673
C1318,756.6718804970291
C1729,1069.9565719708576
C1602,1648.929062425773
C1239,861.9683704376098
C1721,861.9683704376097
C1902,861.9683704376096
C1855,854.5011656556309
C2600,861.9683704376097
C1071,861.9683704376097
C2295,861.9683704376097
C1621,861.9683704376096
C1852,861.9683704376096
C2555,861.9683704376097
C1297,854.501165655631
C2323,861.9683704376096
C2215,861.9683704376098
C2112,854.5011656556309
C1830,853.8803744366268
C2602,854.5011656556309
C2608,861.9683704376096
C1215,853.8803744366268
C2369,861.9683704376098
C1158,756.6718804970291
C1887,853.8803744366268
C1189,854.5011656556309
C1637,861.9683704376097
C1225,756.6718804970291
C2374,854.5011656556309
C2397,861.9683704376098
C1105,861.9683704376096
C1782,861.9683704376097
C1629,756.6718804970291
C1708,854.5011656556309
C2144,861.9683704376096
C1617,853.8803744366267
C1149,861.9683704376097
C1323,861.9683704376096
C1064,861.9683704376097
C1019,854.5011656556309
C2269,861.9683704376096
C1416,861.9683704376096
C1250,861.9683704376097
C1741,1648.9290624257728
C1016,853.8803744366267
C2436,861.9683704376097
C2039,853.8803744366268
C1253,853.8803744366268
C2028,861.9683704376097
C1166,854.5011656556309
C1135,756.6718804970288
C1216,854.5011656556309
C1593,756.671880497029
C1826,756.6718804970291
C1827,861.9683704376097
C1564,854.5011656556309
C1495,861.9683704376097
C2653,861.9683704376098
C1392,861.9683704376097
C2128,854.5011656556309
C1282,861.9683704376097
C1521,861.9683704376096
C2076,861.9683704376097
C1060,861.9683704376096
C2473,861.9683704376095
C2557,861.9683704376096
C1835,861.9683704376096
C2224,861.9683704376098
C2222,854.5011656556309
C2430,861.9683704376097
C2497,861.9683704376098
C1494,861.9683704376098
C1457,861.9683704376098
C1525,853.8803744366268
C1712,861.9683704376097
C2267,861.9683704376096
C1623,756.6718804970288
C2131,861.9683704376097
C2691,861.9683704376098
C1147,861.9683704376096
C1692,861.9683704376097
C1570,861.9683704376098
C1474,756.671880497029
C1633,756.6718804970291
C2113,861.9683704376096
C2175,861.9683704376097
C2303,861.9683704376097
C2547,861.9683704376097
C2292,861.9683704376097
C1496,861.9683704376098
C1289,861.9683704376097
C1849,861.9683704376097
C1003,861.9683704376096
C2268,861.9683704376095
C2551,861.9683704376097
C2688,756.6718804970288
C1030,735.4533115716366
C2451,854.5011656556309
C1749,861.9683704376096
C1349,854.5011656556309
C2043,854.5011656556309
C1229,854.5011656556309
C2363,861.9683704376097
C1414,861.9683704376096
C2174,861.9683704376097
C2091,756.671880497029
C1841,756.671880497029
C2404,756.6718804970292
C1683,854.5011656556309
C1038,861.9683704376097
C2456,854.5011656556309
C1266,861.9683704376097
C2152,731.8044891864469
C1267,850.8683544188734
C2189,854.5011656556309
C2675,0
C2335,0
C1327,0
